51;0;2658.00;12.35;2016.00;0.00;0.84
52;0;3192.00;11.45;1835.00;0.00;0.84
53;0;1149.00;10.25;81.00;0.00;0.72
54;0;1779.00;12.85;858.00;0.00;0.64
55;0;1950.00;10.15;1006.00;0.00;0.52
56;0;1130.00;10.35;841.00;0.00;0.56
57;0;794.00;11.60;1854.00;0.00;0.80
58;0;1443.00;10.00;42.00;0.00;0.48
59;0;5566.00;10.55;1821.00;0.00;0.72
60;0;1617.00;11.30;1316.00;0.00;0.64
61;0;1026.00;9.90;1858.00;0.00;0.96
62;0;910.00;12.00;613.00;0.00;0.80
63;0;2534.00;15.07;1864.00;0.00;0.72
64;0;3448.00;12.05;1792.00;0.00;0.68
65;0;4419.00;11.30;86.00;0.00;0.88
66;0;4605.00;12.25;595.00;0.00;0.68
67;0;1539.00;14.80;1065.00;0.00;0.64
68;0;4898.00;11.35;1520.00;0.00;0.72
69;0;2127.00;10.70;1926.00;0.00;0.92
70;0;1608.00;11.90;1715.00;0.00;0.84
71;0;2315.00;18.20;61.00;0.00;0.80
72;0;5610.00;11.00;2019.00;0.00;0.80
73;0;5180.00;10.80;1951.00;0.00;0.64
74;0;241.00;10.50;801.00;0.00;0.60
75;0;2531.00;9.92;44.00;0.00;0.76
76;0;3064.00;13.60;288.00;0.00;0.72
77;0;4881.00;10.50;145.00;0.00;0.72
78;0;1681.00;17.20;1031.00;0.00;0.64
79;0;4559.00;10.37;1485.00;0.00;0.72
80;0;1288.00;10.70;987.00;0.00;0.64
81;0;3032.00;11.05;2034.00;0.00;0.56
82;0;84.00;9.85;259.00;0.00;0.64
83;0;2208.00;10.50;1484.00;0.00;0.64
84;0;1087.00;11.10;609.00;0.00;0.56
85;0;5362.00;10.57;78.00;0.00;0.92
86;0;4361.00;10.67;1877.00;0.00;0.76
87;0;2025.00;12.80;837.00;0.00;0.68
88;0;3249.00;11.22;1558.00;0.00;0.68
89;0;4122.00;10.22;23.00;0.00;0.92
90;0;2274.00;18.85;597.00;0.00;0.64
91;0;5065.00;11.90;1688.00;0.00;0.72
92;0;5079.00;10.40;1933.00;0.00;0.92
93;0;156.00;12.57;395.00;0.00;0.60
94;0;4771.00;13.45;1614.00;0.00;0.80
95;0;1046.00;9.90;1450.00;0.00;0.52
96;0;5005.00;10.80;1842.00;0.00;0.80
97;0;5368.00;20.17;1515.00;0.00;0.80
98;0;2954.00;12.27;736.00;0.00;0.64
99;0;5567.00;9.85;349.00;0.00;0.68
100;0;5467.00;11.00;1417.00;0.00;0.64
101;0;989.00;10.42;956.00;0.00;0.56
102;0;1390.00;12.22;439.00;0.00;0.68
103;0;5331.00;12.30;1521.00;0.00;0.80
104;0;4798.00;11.80;1780.00;0.00;0.88
105;0;1587.00;10.57;400.00;0.00;0.64
106;0;1322.00;9.90;1795.00;0.00;0.72
107;0;4626.00;11.80;1892.00;0.00;0.76
108;0;5095.00;10.52;2010.00;0.00;0.76
109;0;4340.00;9.95;341.00;0.00;0.68
110;0;3391.00;16.35;1869.00;0.00;0.84
111;0;814.00;10.00;479.00;0.00;0.56
112;0;479.00;10.40;578.00;0.00;0.76
113;0;3198.00;16.95;53.00;0.00;0.80
114;0;3830.00;12.20;1166.00;0.00;0.56
115;0;5103.00;10.15;1597.00;0.00;0.64
116;0;565.00;10.30;562.00;0.00;0.56
117;0;4490.00;12.20;92.00;0.00;0.80
118;0;176.00;11.00;1818.00;0.00;0.68
119;0;206.00;10.20;169.00;0.00;0.80
120;0;3134.00;9.80;667.00;0.00;0.64
121;0;904.00;12.40;510.00;0.00;0.68
122;0;4763.00;10.57;1576.00;0.00;0.72
123;0;209.00;9.95;579.00;0.00;0.76
124;0;381.00;11.40;217.00;0.00;0.72
125;0;337.00;10.25;275.00;0.00;0.84
126;0;128.00;12.12;1471.00;0.00;0.56
127;0;5427.00;10.40;292.00;0.00;0.68
128;0;2865.00;11.85;1707.00;0.00;0.68
129;0;3981.00;9.90;1350.00;0.00;0.44
130;0;2643.00;11.05;1701.00;0.00;0.76
131;0;2509.00;12.25;693.00;0.00;0.68
132;0;1713.00;17.65;1050.00;0.00;0.64
133;0;5083.00;10.32;139.00;0.00;0.92
134;0;135.00;10.80;617.00;0.00;0.72
135;0;2661.00;10.25;938.00;0.00;0.64
136;0;5187.00;11.22;1733.00;0.00;0.88
137;0;901.00;13.90;719.00;0.00;0.56
138;0;3460.00;10.80;365.00;0.00;0.68
139;0;3594.00;10.40;964.00;0.00;0.64
140;0;118.00;9.80;257.00;0.00;0.76
141;0;5474.00;10.60;1783.00;0.00;0.68
142;0;3259.00;17.70;770.00;0.00;0.60
143;0;2787.00;10.65;363.00;0.00;0.64
144;0;2945.00;12.22;639.00;0.00;0.60
145;0;1360.00;10.22;1388.00;0.00;0.52
146;0;2317.00;11.02;459.00;0.00;0.68
147;0;294.00;10.20;172.00;0.00;0.72
148;0;2260.00;10.35;145.00;0.00;0.84
149;0;1736.00;12.52;922.00;0.00;0.56
150;0;2696.00;10.20;689.00;0.00;0.68
151;0;1380.00;12.92;1668.00;0.00;0.80
152;0;4418.00;12.15;1997.00;0.00;0.72
153;0;3537.00;13.50;1230.00;0.00;0.68
154;0;3295.00;11.52;35.00;0.00;0.80
155;0;474.00;14.12;269.00;0.00;0.76
156;0;713.00;15.85;894.00;0.00;0.64
157;0;1318.00;14.35;889.00;0.00;0.68
158;0;783.00;14.20;587.00;0.00;0.60
159;0;4625.00;14.35;1339.00;0.00;0.68
160;0;3584.00;17.30;576.00;0.00;0.76
161;0;646.00;10.10;11.00;0.00;0.60
162;0;4517.00;10.62;345.00;0.00;0.76
163;0;3830.00;10.37;1117.00;0.00;0.48
164;0;3081.00;11.65;545.00;0.00;0.64
165;0;4607.00;16.35;194.00;0.00;1.04
166;0;3097.00;12.87;29.00;0.00;0.84
167;0;3326.00;11.05;844.00;0.00;0.68
168;0;5623.00;10.80;86.00;0.00;0.44
169;0;425.00;9.90;1698.00;0.00;0.72
170;0;892.00;15.00;1001.00;0.00;0.52
171;0;734.00;12.70;753.00;0.00;0.64
172;0;1487.00;15.37;1269.00;0.00;0.64
173;0;2615.00;12.90;842.00;0.00;0.60
174;0;2854.00;16.47;320.00;0.00;0.84
175;0;4765.00;11.42;448.00;0.00;0.84
176;0;4964.00;10.50;366.00;0.00;0.60
177;0;1710.00;12.05;1268.00;0.00;0.64
178;0;4543.00;10.40;267.00;0.00;0.72
179;0;3524.00;13.52;1646.00;0.00;0.76
180;0;1898.00;10.10;382.00;0.00;0.84
181;0;3681.00;10.70;46.00;0.00;0.96
182;0;2876.00;14.45;256.00;0.00;0.72
183;0;5214.00;10.80;1796.00;0.00;0.72
184;0;587.00;10.62;997.00;0.00;0.56
185;0;956.00;15.35;783.00;0.00;0.60
186;0;2889.00;11.10;1659.00;0.00;0.64
187;0;5364.00;10.30;1909.00;0.00;0.68
188;0;197.00;12.57;425.00;0.00;0.60
189;0;3295.00;10.80;655.00;0.00;0.56
190;0;307.00;11.02;1449.00;0.00;0.68
191;0;1815.00;10.25;29.00;0.00;0.92
192;0;1231.00;10.90;589.00;0.00;0.64
193;0;344.00;10.40;1677.00;0.00;0.64
194;0;3218.00;12.70;1817.00;0.00;0.72
195;0;2285.00;11.70;7.00;0.00;0.44
196;0;753.00;9.90;497.00;0.00;0.68
197;0;360.00;11.35;1597.00;0.00;0.72
198;0;3080.00;13.00;99.00;0.00;0.88
199;0;1625.00;13.90;801.00;0.00;0.60
200;0;756.00;10.90;1457.00;0.00;0.76
201;0;3293.00;16.02;1942.00;0.00;0.80
202;0;4966.00;9.80;1863.00;0.00;0.76
203;0;616.00;10.47;1287.00;0.00;0.64
204;0;5066.00;10.32;769.00;0.00;0.48
205;0;2882.00;24.27;573.00;0.00;0.60
206;0;3206.00;12.45;149.00;0.00;0.76
207;0;414.00;11.07;1412.00;0.00;0.64
208;0;3792.00;10.60;682.00;0.00;0.60
209;0;2365.00;13.60;1811.00;0.00;0.76
210;0;2886.00;11.35;656.00;0.00;0.64
211;0;3545.00;10.00;1010.00;0.00;0.64
212;0;2100.00;11.50;502.00;0.00;0.68
213;0;2367.00;11.20;2037.00;0.00;0.48
214;0;3564.00;10.77;1967.00;0.00;0.88
215;0;3416.00;11.25;860.00;0.00;0.72
216;0;182.00;10.80;1919.00;0.00;0.80
217;0;544.00;10.50;113.00;0.00;0.80
218;0;1664.00;17.15;1209.00;0.00;0.68
219;0;3340.00;10.00;1127.00;0.00;0.56
220;0;2299.00;12.50;1802.00;0.00;0.76
221;0;802.00;10.25;395.00;0.00;0.72
222;0;1695.00;10.20;1787.00;0.00;0.68
223;0;3758.00;10.05;1021.00;0.00;0.52
224;0;397.00;10.70;2011.00;0.00;0.84
225;0;3332.00;11.52;907.00;0.00;0.68
226;0;2965.00;12.75;350.00;0.00;0.68
227;0;623.00;18.82;1608.00;0.00;0.60
228;0;1985.00;10.45;1225.00;0.00;0.52
229;0;1193.00;11.90;1035.00;0.00;0.60
230;0;3442.00;13.00;1592.00;0.00;0.60
231;0;1178.00;12.00;503.00;0.00;0.64
232;0;942.00;11.70;623.00;0.00;0.72
233;0;3587.00;10.85;94.00;0.00;0.80
234;0;5245.00;10.40;135.00;0.00;0.88
235;0;2696.00;10.20;1192.00;0.00;0.56
236;0;612.00;10.30;1110.00;0.00;0.56
237;0;744.00;10.55;408.00;0.00;0.52
238;0;533.00;15.02;621.00;0.00;0.64
239;0;4768.00;16.67;1395.00;0.00;0.60
240;0;3420.00;10.60;1171.00;0.00;0.76
241;0;2577.00;10.00;479.00;0.00;0.48
242;0;1687.00;10.40;1503.00;0.00;0.64
243;0;4560.00;16.17;193.00;0.00;0.88
244;0;936.00;10.20;2038.00;0.00;0.44
245;0;1801.00;13.25;715.00;0.00;0.64
246;0;2128.00;10.20;442.00;0.00;0.64
247;0;5502.00;12.35;1557.00;0.00;0.72
248;0;2245.00;9.92;461.00;0.00;0.52
249;0;330.00;11.77;1543.00;0.00;0.56
250;0;584.00;10.45;1702.00;0.00;0.64
251;0;3593.00;10.90;1804.00;0.00;0.72
252;0;2126.00;11.37;1800.00;0.00;0.92
253;0;3444.00;10.60;700.00;0.00;0.60
254;0;3666.00;13.90;1229.00;0.00;0.64
255;0;1553.00;10.90;1765.00;0.00;0.80
256;0;2992.00;14.12;466.00;0.00;0.68
257;0;3186.00;14.95;394.00;0.00;0.68
258;0;470.00;10.70;1992.00;0.00;0.88
259;0;4685.00;11.85;516.00;0.00;0.68
260;0;3923.00;10.35;1189.00;0.00;0.52
261;0;2058.00;10.75;888.00;0.00;0.64
262;0;2694.00;11.30;1990.00;0.00;0.80
263;0;4666.00;11.30;498.00;0.00;0.64
264;0;1487.00;10.30;1747.00;0.00;0.72
265;0;3705.00;10.27;1705.00;0.00;0.56
266;0;3090.00;11.47;1854.00;0.00;0.88
267;0;1037.00;11.35;455.00;0.00;0.64
268;0;2326.00;10.30;1731.00;0.00;0.52
269;0;511.00;10.70;802.00;0.00;0.48
270;0;2141.00;11.00;1597.00;0.00;0.64
271;0;3743.00;10.50;501.00;0.00;0.72
272;0;1012.00;10.57;1800.00;0.00;0.76
273;0;3282.00;17.70;813.00;0.00;0.64
274;0;627.00;11.15;235.00;0.00;0.84
275;0;862.00;10.30;364.00;0.00;0.52
276;0;4615.00;11.00;473.00;0.00;0.68
277;0;1807.00;12.50;1112.00;0.00;0.56
278;0;2783.00;11.12;446.00;0.00;0.68
279;0;1002.00;12.70;1727.00;0.00;0.76
280;0;1901.00;11.17;451.00;0.00;0.64
281;0;1351.00;11.97;850.00;0.00;0.56
282;0;2426.00;10.70;716.00;0.00;0.64
283;0;4852.00;12.05;1822.00;0.00;0.80
284;0;5187.00;10.30;155.00;0.00;0.88
285;0;1931.00;11.27;2028.00;0.00;0.80
286;0;2635.00;12.62;9.00;0.00;0.56
287;0;439.00;18.00;1530.00;0.00;0.72
288;0;1547.00;11.40;1143.00;0.00;0.60
289;0;1251.00;11.05;1025.00;0.00;0.52
290;0;650.00;15.02;158.00;0.00;0.72
291;0;3996.00;9.90;1235.00;0.00;0.52
292;0;4533.00;16.47;1895.00;0.00;0.88
293;0;284.00;9.95;613.00;0.00;0.72
294;0;2663.00;13.35;845.00;0.00;0.60
295;0;3308.00;16.67;1043.00;0.00;0.48
296;0;2596.00;12.72;880.00;0.00;0.64
297;0;62.00;12.65;1444.00;0.00;0.60
298;0;2287.00;10.85;802.00;0.00;0.56
299;0;793.00;10.30;1456.00;0.00;0.60
300;0;1952.00;10.90;1394.00;0.00;0.72
301;0;476.00;11.30;1483.00;0.00;0.68
302;0;5017.00;10.70;170.00;0.00;0.76
303;0;337.00;13.25;785.00;0.00;0.60
304;0;1495.00;10.60;815.00;0.00;0.60
305;0;2609.00;16.90;1862.00;0.00;0.80
306;0;5540.00;10.00;2014.00;0.00;0.96
307;0;4982.00;10.45;516.00;0.00;0.76
308;0;2047.00;10.20;1206.00;0.00;0.56
309;0;4528.00;10.80;451.00;0.00;0.64
310;0;169.00;11.50;1411.00;0.00;0.52
311;0;5435.00;10.30;2038.00;0.00;0.52
312;0;4992.00;11.92;1758.00;0.00;0.72
313;0;3665.00;10.00;500.00;0.00;0.64
314;0;1301.00;16.92;31.00;0.00;0.84
315;0;1624.00;18.00;1291.00;0.00;0.64
316;0;3519.00;13.47;1331.00;0.00;0.72
317;0;3118.00;11.07;242.00;0.00;1.04
318;0;676.00;17.15;614.00;0.00;0.60
319;0;1440.00;16.57;1424.00;0.00;0.68
320;0;376.00;10.70;1738.00;0.00;0.64
321;0;5383.00;10.40;7.00;0.00;0.40
322;0;601.00;10.52;743.00;0.00;0.68
323;0;5450.00;10.32;446.00;0.00;0.56
324;0;3390.00;9.85;331.00;0.00;0.72
325;0;1477.00;10.60;1184.00;0.00;0.60
326;0;1178.00;11.05;756.00;0.00;0.60
327;0;1548.00;10.05;461.00;0.00;0.60
328;0;736.00;13.12;1168.00;0.00;0.64
329;0;2006.00;10.62;947.00;0.00;0.56
330;0;383.00;10.60;50.00;0.00;0.76
331;0;1775.00;14.47;1657.00;0.00;0.76
332;0;1960.00;11.12;1369.00;0.00;0.60
333;0;3244.00;21.15;1718.00;0.00;0.72
334;0;4474.00;11.32;310.00;0.00;0.68
335;0;4925.00;10.30;1858.00;0.00;0.80
336;0;4914.00;10.30;1940.00;0.00;0.92
337;0;1898.00;13.30;889.00;0.00;0.48
338;0;5532.00;10.30;26.00;0.00;0.88
339;0;2129.00;12.00;1664.00;0.00;0.80
340;0;1900.00;11.37;578.00;0.00;0.56
341;0;4377.00;10.77;366.00;0.00;0.60
342;0;3446.00;10.87;1543.00;0.00;0.56
343;0;1956.00;14.12;592.00;0.00;0.72
344;0;2179.00;10.10;832.00;0.00;0.48
345;0;3505.00;17.95;256.00;0.00;0.84
346;0;4727.00;10.80;726.00;0.00;0.60
347;0;803.00;10.20;522.00;0.00;0.60
348;0;2544.00;12.60;2001.00;0.00;0.68
349;0;2680.00;12.80;1889.00;0.00;0.76
350;0;5267.00;9.90;1911.00;0.00;0.88
351;0;1958.00;12.67;532.00;0.00;0.68
352;0;882.00;11.50;600.00;0.00;0.72
353;0;3188.00;14.50;725.00;0.00;0.64
354;0;3145.00;17.30;1687.00;0.00;0.72
355;0;1619.00;10.30;410.00;0.00;0.64
356;0;45.00;9.80;1948.00;0.00;0.88
357;0;369.00;10.70;295.00;0.00;0.76
358;0;4790.00;10.75;1560.00;0.00;0.72
359;0;3864.00;10.25;1552.00;0.00;0.64
360;0;793.00;13.25;721.00;0.00;0.72
361;0;2447.00;11.12;644.00;0.00;0.72
362;0;1912.00;10.50;52.00;0.00;0.84
363;0;690.00;10.75;1552.00;0.00;0.52
364;0;5489.00;10.72;241.00;0.00;0.80
365;0;4705.00;11.87;491.00;0.00;0.76
366;0;2176.00;11.20;1917.00;0.00;0.84
367;0;544.00;10.42;1866.00;0.00;0.76
368;0;4831.00;11.00;727.00;0.00;0.68
369;0;1124.00;11.40;526.00;0.00;0.60
370;0;1663.00;10.37;1497.00;0.00;0.56
371;0;4667.00;10.00;1982.00;0.00;0.96
372;0;4838.00;10.90;523.00;0.00;0.72
373;0;4488.00;10.57;165.00;0.00;0.88
374;0;2790.00;9.90;34.00;0.00;0.84
375;0;2854.00;14.12;1807.00;0.00;0.76
376;0;2482.00;12.00;799.00;0.00;0.52
377;0;2155.00;10.70;1507.00;0.00;0.84
378;0;1988.00;10.70;361.00;0.00;0.64
379;0;2100.00;10.75;1729.00;0.00;0.68
380;0;1735.00;11.20;1265.00;0.00;0.60
381;0;1008.00;10.00;1034.00;0.00;0.68
382;0;3298.00;13.02;2033.00;0.00;0.64
383;0;3515.00;19.60;1683.00;0.00;0.80
384;0;3223.00;20.65;1689.00;0.00;0.72
385;0;5519.00;10.72;1658.00;0.00;0.80
386;0;3283.00;11.70;1472.00;0.00;0.60
387;0;5280.00;10.00;1415.00;0.00;0.60
388;0;4801.00;10.30;96.00;0.00;0.76
389;0;1397.00;12.05;1307.00;0.00;0.56
390;0;3552.00;11.30;1847.00;0.00;0.80
391;0;1536.00;12.72;723.00;0.00;0.52
392;0;97.00;10.75;385.00;0.00;0.68
393;0;697.00;12.85;793.00;0.00;0.68
394;0;219.00;11.85;1499.00;0.00;0.60
395;0;3429.00;10.30;456.00;0.00;0.68
396;0;3545.00;14.17;263.00;0.00;0.76
397;0;5576.00;10.70;1644.00;0.00;0.72
398;0;1886.00;10.85;1122.00;0.00;0.68
399;0;117.00;10.32;195.00;0.00;0.72
400;0;4800.00;10.50;517.00;0.00;0.72
401;0;2575.00;13.02;563.00;0.00;0.60
402;0;727.00;16.80;855.00;0.00;0.72
403;0;1915.00;9.90;975.00;0.00;0.56
404;0;1477.00;12.72;1693.00;0.00;0.80
405;0;119.00;10.35;1383.00;0.00;0.68
406;0;3419.00;10.90;272.00;0.00;0.76
407;0;5276.00;10.50;2034.00;0.00;0.68
408;0;2447.00;10.60;784.00;0.00;0.56
409;0;4441.00;10.37;363.00;0.00;0.76
410;0;763.00;18.22;879.00;0.00;0.52
411;0;3294.00;13.15;1848.00;0.00;0.96
412;0;4736.00;11.82;497.00;0.00;0.68
413;0;1678.00;14.60;796.00;0.00;0.68
414;0;4359.00;14.25;1977.00;0.00;0.84
415;0;5490.00;10.90;1433.00;0.00;0.60
416;0;793.00;12.40;1124.00;0.00;0.64
417;0;3154.00;9.80;970.00;0.00;0.48
418;0;4776.00;10.30;124.00;0.00;0.92
419;0;1729.00;12.50;18.00;0.00;0.84
420;0;987.00;10.55;1079.00;0.00;0.64
421;0;3565.00;10.52;1506.00;0.00;0.56
422;0;4751.00;12.90;1812.00;0.00;0.76
423;0;3759.00;11.60;1285.00;0.00;0.56
424;0;3358.00;16.35;1886.00;0.00;0.64
425;0;5500.00;10.77;1073.00;0.00;0.52
426;0;664.00;12.20;827.00;0.00;0.52
427;0;1234.00;15.10;52.00;0.00;0.88
428;0;3225.00;15.15;1914.00;0.00;0.88
429;0;494.00;12.40;196.00;0.00;0.84
430;0;1504.00;10.05;1130.00;0.00;0.64
431;0;2747.00;10.42;434.00;0.00;0.72
432;0;2846.00;10.10;1189.00;0.00;0.52
433;0;5491.00;10.70;186.00;0.00;0.80
434;0;2904.00;12.15;12.00;0.00;0.68
435;0;5439.00;11.22;1463.00;0.00;0.60
436;0;4597.00;10.37;1768.00;0.00;0.48
437;0;296.00;10.50;1776.00;0.00;0.76
438;0;3280.00;11.55;884.00;0.00;0.56
439;0;1864.00;12.67;1740.00;0.00;0.60
440;0;2311.00;17.12;647.00;0.00;0.60
441;0;4538.00;10.22;77.00;0.00;0.84
442;0;4811.00;10.90;1619.00;0.00;0.68
443;0;4246.00;10.55;2014.00;0.00;0.64
444;0;2026.00;10.65;14.00;0.00;0.64
445;0;1969.00;12.07;423.00;0.00;0.64
446;0;60.00;10.30;1879.00;0.00;0.92
447;0;3447.00;10.75;660.00;0.00;0.64
448;0;4794.00;11.77;1698.00;0.00;0.68
449;0;3736.00;11.50;102.00;0.00;0.92
450;0;4674.00;9.97;122.00;0.00;0.80
451;0;115.00;10.60;165.00;0.00;0.80
452;0;3021.00;11.17;775.00;0.00;0.68
453;0;1705.00;14.27;800.00;0.00;0.64
454;0;584.00;12.80;1645.00;0.00;0.80
455;0;3027.00;11.45;203.00;0.00;0.72
456;0;136.00;10.40;737.00;0.00;0.56
457;0;1114.00;10.45;1896.00;0.00;0.92
458;0;4844.00;16.07;674.00;0.00;0.68
459;0;2302.00;23.27;725.00;0.00;0.56
460;0;815.00;16.72;1774.00;0.00;0.80
461;0;2798.00;15.77;812.00;0.00;0.68
462;0;387.00;10.50;442.00;0.00;0.56
463;0;4684.00;11.97;211.00;0.00;0.84
464;0;478.00;10.50;1861.00;0.00;0.80
465;0;4594.00;11.95;321.00;0.00;0.72
466;0;734.00;10.20;159.00;0.00;0.76
467;0;561.00;12.45;1631.00;0.00;0.76
468;0;79.00;10.85;403.00;0.00;0.84
469;0;4617.00;15.87;1579.00;0.00;0.64
470;0;3167.00;12.72;149.00;0.00;0.88
471;0;787.00;13.07;979.00;0.00;0.68
472;0;1425.00;10.30;402.00;0.00;0.64
473;0;3099.00;10.20;942.00;0.00;0.44
474;0;2816.00;12.32;220.00;0.00;0.76
475;0;3471.00;13.00;219.00;0.00;0.88
476;0;824.00;10.62;1841.00;0.00;0.72
477;0;2376.00;19.00;89.00;0.00;0.92
478;0;1723.00;11.10;1349.00;0.00;0.64
479;0;3309.00;11.90;1458.00;0.00;0.64
480;0;4724.00;10.75;1281.00;0.00;0.60
481;0;4653.00;10.82;1323.00;0.00;0.68
482;0;3903.00;13.72;69.00;0.00;1.04
483;0;4549.00;11.37;317.00;0.00;0.72
484;0;1643.00;11.15;759.00;0.00;0.64
485;0;5319.00;18.12;1577.00;0.00;0.64
486;0;157.00;12.10;1608.00;0.00;0.64
487;0;4703.00;11.55;577.00;0.00;0.68
488;0;202.00;11.00;1829.00;0.00;0.88
489;0;4329.00;10.25;316.00;0.00;0.68
490;0;5253.00;10.32;942.00;0.00;0.40
491;0;4078.00;10.52;55.00;0.00;0.84
492;0;2865.00;11.35;780.00;0.00;0.60
493;0;1415.00;13.72;1677.00;0.00;0.80
494;0;48.00;10.20;240.00;0.00;0.88
495;0;5461.00;10.30;1811.00;0.00;0.76
496;0;5124.00;10.52;32.00;0.00;0.84
497;0;2916.00;10.80;1742.00;0.00;0.88
498;0;1576.00;12.00;822.00;0.00;0.60
499;0;154.00;11.10;565.00;0.00;0.64
500;0;2048.00;10.30;928.00;0.00;0.64
501;0;3519.00;10.40;1970.00;0.00;0.84
502;0;1625.00;10.47;1366.00;0.00;0.56
503;0;5394.00;10.72;1746.00;0.00;0.80
504;0;3466.00;17.15;124.00;0.00;0.80
505;0;5147.00;10.40;134.00;0.00;0.92
506;0;2385.00;10.27;1712.00;0.00;0.40
507;0;3238.00;14.25;1483.00;0.00;0.56
508;0;1898.00;10.37;1841.00;0.00;0.56
509;0;89.00;10.72;1694.00;0.00;0.68
510;0;1398.00;13.72;1572.00;0.00;0.80
511;0;1806.00;10.40;1309.00;0.00;0.56
512;0;1314.00;10.50;95.00;0.00;0.76
513;0;690.00;10.20;1638.00;0.00;0.68
514;0;3123.00;10.40;694.00;0.00;0.60
515;0;2630.00;12.95;2033.00;0.00;0.68
516;0;5413.00;10.72;1371.00;0.00;0.52
517;0;462.00;11.40;225.00;0.00;0.84
518;0;5019.00;10.05;1459.00;0.00;0.40
519;0;1877.00;13.00;943.00;0.00;0.60
520;0;2879.00;21.55;599.00;0.00;0.56
521;0;5393.00;10.30;987.00;0.00;0.52
522;0;485.00;13.40;698.00;0.00;0.64
523;0;3649.00;10.25;670.00;0.00;0.36
524;0;2365.00;11.07;383.00;0.00;0.84
525;0;1699.00;11.02;1306.00;0.00;0.64
526;0;3534.00;15.00;1418.00;0.00;0.56
527;0;3533.00;18.40;1712.00;0.00;0.76
528;0;2436.00;11.75;610.00;0.00;0.64
529;0;2723.00;10.55;19.00;0.00;0.88
530;0;4558.00;12.50;1337.00;0.00;0.64
531;0;3107.00;11.00;1820.00;0.00;0.84
532;0;5340.00;11.50;1700.00;0.00;0.84
533;0;5355.00;12.50;1611.00;0.00;0.84
534;0;2396.00;11.55;1944.00;0.00;0.92
535;0;2827.00;10.42;1231.00;0.00;0.68
536;0;3686.00;10.20;510.00;0.00;0.56
537;0;3458.00;15.50;1669.00;0.00;0.80
538;0;2852.00;11.55;267.00;0.00;0.84
539;0;4984.00;10.50;213.00;0.00;0.68
540;0;2501.00;11.10;594.00;0.00;0.64
541;0;5348.00;12.60;876.00;0.00;0.48
542;0;438.00;12.27;722.00;0.00;0.68
543;0;838.00;10.50;1322.00;0.00;0.64
544;0;4998.00;10.22;260.00;0.00;0.88
545;0;887.00;11.35;1248.00;0.00;0.60
546;0;3183.00;11.50;212.00;0.00;0.88
547;0;3924.00;10.90;1328.00;0.00;0.60
548;0;787.00;13.35;1096.00;0.00;0.60
549;0;2281.00;11.60;127.00;0.00;0.80
550;0;2654.00;11.12;671.00;0.00;0.64
551;0;455.00;13.60;678.00;0.00;0.56
552;0;5386.00;10.30;436.00;0.00;0.60
553;0;500.00;10.40;2003.00;0.00;0.96
554;0;2424.00;10.70;335.00;0.00;0.68
