454;245;135;222;land;false;plains;1
455;215;255;215;land;false;plains;1
456;245;232;255;land;false;plains;1
457;16;254;35;land;false;plains;1
458;216;144;250;land;false;plains;1
459;38;136;245;land;false;plains;1
460;241;235;255;land;true;plains;1
461;150;202;55;land;false;plains;1
462;246;247;142;land;false;plains;1
463;255;247;252;land;false;plains;1
464;243;151;251;land;false;plains;1
465;125;235;225;land;false;plains;1
466;220;48;245;land;false;plains;1
467;206;68;232;land;false;plains;1
468;216;213;76;land;false;plains;1
469;194;45;227;land;false;plains;1
470;75;29;236;land;false;plains;1
471;114;240;114;land;false;plains;1
472;219;92;204;land;false;plains;1
473;91;247;57;land;false;plains;1
474;87;228;127;land;false;plains;1
475;253;127;50;land;false;plains;1
476;245;253;158;land;true;plains;1
477;157;208;62;land;false;plains;1
478;218;189;67;land;false;plains;1
479;156;113;255;land;false;plains;1
480;222;171;252;land;false;plains;1
481;215;68;217;land;false;plains;1
482;131;171;240;land;false;plains;1
483;98;245;237;land;false;plains;1
484;126;183;244;land;false;plains;1
485;158;248;223;land;false;plains;1
486;240;200;142;land;true;plains;1
487;250;254;204;land;false;plains;1
488;175;248;70;land;false;plains;1
489;241;198;111;land;false;plains;1
490;113;116;233;land;false;plains;1
491;253;120;204;land;false;plains;1
492;88;36;237;land;true;plains;1
493;161;246;135;land;false;plains;1
494;119;246;189;land;false;plains;1
495;227;253;209;land;true;plains;1
496;90;226;70;land;false;plains;1
497;251;173;210;land;false;plains;1
498;249;185;253;land;true;plains;1
499;234;250;188;land;false;plains;1
500;249;66;164;land;false;plains;1
501;184;240;146;land;false;plains;1
502;230;255;129;land;false;plains;1
503;254;194;229;land;false;plains;1
504;235;54;179;land;false;plains;1
505;68;136;202;land;false;plains;1
506;130;243;109;land;false;plains;1
507;236;185;116;land;false;plains;1
508;241;172;250;land;false;plains;1
509;202;253;190;land;false;plains;1
510;184;202;63;land;false;plains;1
511;111;231;64;land;false;plains;1
512;170;239;102;land;false;plains;1
513;66;107;228;land;false;plains;1
514;250;171;185;land;false;plains;1
515;248;41;117;land;false;plains;1
516;37;232;67;land;false;plains;1
517;236;236;255;land;false;plains;1
518;124;36;252;land;false;plains;1
519;199;223;252;land;false;plains;1
520;141;140;253;land;false;plains;1
521;180;163;251;land;false;plains;1
522;207;200;254;land;true;plains;1
523;175;214;249;land;false;plains;1
524;253;205;196;land;false;plains;1
525;222;230;254;land;false;plains;1
526;148;242;111;land;false;plains;1
527;61;238;200;land;false;plains;1
528;237;99;128;land;false;plains;1
529;106;212;239;land;false;plains;1
530;183;253;148;land;false;plains;1
531;197;152;249;land;false;plains;1
532;253;180;243;land;false;plains;1
533;240;230;255;land;false;plains;1
534;91;217;105;land;false;plains;1
535;147;135;245;land;false;plains;1
536;113;234;85;land;true;plains;1
537;251;150;227;land;false;plains;1
538;214;253;208;land;false;plains;1
539;147;254;218;land;false;plains;1
540;48;113;239;land;false;plains;1
541;234;240;255;land;false;plains;1
542;98;234;253;land;false;plains;1
543;253;130;8;land;false;plains;1
544;252;255;246;land;false;plains;1
545;83;242;85;land;false;plains;1
546;249;225;172;land;false;plains;1
547;228;246;255;land;false;plains;1
548;238;98;102;land;false;plains;1
549;236;115;210;land;false;plains;1
550;239;94;132;land;false;plains;1
551;240;102;137;land;false;plains;1
552;239;192;129;land;true;plains;1
553;230;250;88;land;false;plains;1
554;214;246;52;land;false;plains;1
555;254;249;219;land;true;plains;1
556;70;218;213;land;false;plains;1
557;87;53;216;land;false;plains;1
558;78;157;209;land;false;plains;1
559;54;84;212;land;true;plains;1
560;216;218;254;land;false;plains;1
561;97;145;237;land;false;plains;1
562;60;118;219;land;false;plains;1
563;243;69;233;land;false;plains;1
564;234;98;173;land;false;plains;1
565;254;221;229;land;false;plains;1
566;210;180;254;land;false;plains;1
567;131;252;205;land;false;plains;1
568;192;108;248;land;false;plains;1
569;147;141;240;land;false;plains;1
570;240;247;151;land;true;plains;1
571;185;166;250;land;true;plains;1
572;219;247;158;land;false;plains;1
573;241;253;189;land;false;plains;1
574;246;148;113;land;false;plains;1
575;181;243;252;land;false;plains;1
576;246;254;217;land;false;plains;1
577;206;254;236;land;false;plains;1
578;252;195;194;land;true;plains;1
579;204;247;96;land;false;plains;1
580;247;115;158;land;false;plains;1
581;243;255;246;land;false;plains;1
582;230;167;117;land;false;plains;1
583;188;251;177;land;false;plains;1
584;135;165;255;land;false;plains;1
585;230;241;113;land;true;plains;1
586;166;255;226;land;false;plains;1
587;234;74;192;land;false;plains;1
588;203;255;224;land;false;plains;1
589;244;255;236;land;false;plains;1
590;26;253;72;land;false;plains;1
591;196;44;222;land;false;plains;1
592;197;241;255;land;false;plains;1
593;253;205;240;land;false;plains;1
594;241;125;117;land;false;plains;1
595;211;46;68;land;false;plains;1
596;141;233;79;land;false;plains;1
597;253;178;169;land;false;plains;1
598;150;237;243;land;false;plains;1
599;135;249;212;land;false;plains;1
600;255;230;250;land;false;plains;1
601;169;249;251;land;false;plains;1
602;239;99;24;land;false;plains;1
603;253;252;214;land;false;plains;1
604;235;231;95;land;false;plains;1
605;203;252;213;land;false;plains;1
606;237;251;255;land;false;plains;1
607;255;212;222;land;false;plains;1
608;106;219;93;land;false;plains;1
609;255;255;247;land;false;plains;1
610;122;251;154;land;false;plains;1
611;215;242;16;land;false;plains;1
612;210;232;80;land;false;plains;1
613;171;155;250;land;false;plains;1
614;255;229;216;land;false;plains;1
615;48;249;236;land;false;plains;1
616;253;200;220;land;true;plains;1
617;112;52;221;land;false;plains;1
618;152;168;246;land;false;plains;1
619;223;221;104;land;true;plains;1
620;194;184;251;land;false;plains;1
621;252;255;250;land;false;plains;1
622;199;247;148;land;false;plains;1
623;108;154;239;land;true;plains;1
624;165;246;175;land;false;plains;1
625;192;130;249;land;false;plains;1
626;227;224;255;land;false;plains;1
627;255;235;249;land;false;plains;1
628;253;210;234;land;false;plains;1
629;133;228;109;land;false;plains;1
630;159;181;252;land;false;plains;1
631;252;192;69;land;false;plains;1
632;240;48;146;land;false;plains;1
633;229;159;48;land;false;plains;1
634;190;254;201;land;false;plains;1
635;107;246;212;land;false;plains;1
636;255;252;253;land;false;plains;1
637;153;253;167;land;false;plains;1
638;235;127;100;land;false;plains;1
639;245;218;155;land;true;plains;1
640;210;228;116;land;false;plains;1
641;59;233;185;land;false;plains;1
642;112;221;253;land;false;plains;1
643;92;63;246;land;true;plains;1
644;178;215;249;land;false;plains;1
645;254;254;204;land;false;plains;1
646;202;34;238;land;false;plains;1
647;223;128;95;land;false;plains;1
648;178;229;254;land;false;plains;1
649;240;255;200;land;false;plains;1
650;252;253;196;land;false;plains;1
651;81;47;239;land;false;plains;1
652;16;243;248;land;false;plains;1
653;104;177;249;land;false;plains;1
654;189;251;204;land;false;plains;1
655;254;218;218;land;false;plains;1
656;247;93;120;land;false;plains;1
657;250;93;173;land;true;plains;1
658;236;204;37;land;false;plains;1
659;243;255;250;land;false;plains;1
660;120;109;237;land;false;plains;1
661;253;201;196;land;false;plains;1
662;186;250;240;land;false;plains;1
663;175;240;97;land;true;plains;1
664;235;255;187;land;false;plains;1
665;173;205;252;land;false;plains;1
666;56;113;217;land;false;plains;1
667;163;214;67;land;false;plains;1
668;255;250;252;land;false;plains;1
669;229;253;254;land;false;plains;1
670;230;213;114;land;false;plains;1
671;241;207;142;land;false;plains;1
672;234;255;232;land;false;plains;1
673;255;186;203;land;false;plains;1
674;241;116;120;land;false;plains;1
675;123;245;215;land;false;plains;1
676;203;255;236;land;false;plains;1
677;226;255;245;land;true;plains;1
678;124;241;74;land;false;plains;1
679;238;111;183;land;false;plains;1
680;193;222;90;land;false;plains;1
681;230;74;182;land;true;plains;1
682;255;182;173;land;false;plains;1
683;210;119;231;land;false;plains;1
684;28;122;252;land;false;plains;1
685;190;250;126;land;true;plains;1
686;254;252;229;land;false;plains;1
687;62;198;140;land;false;plains;1
688;70;109;233;land;false;plains;1
689;175;252;101;land;false;plains;1
690;255;255;251;land;false;plains;1
691;134;62;238;land;false;plains;1
692;240;152;254;land;true;plains;1
693;253;220;108;land;false;plains;1
694;235;95;133;land;false;plains;1
695;242;51;207;land;false;plains;1
696;146;246;186;land;false;plains;1
697;233;118;63;land;false;plains;1
698;255;237;246;land;false;plains;1
699;248;131;95;land;false;plains;1
700;247;227;122;land;false;plains;1
701;216;228;254;land;true;plains;1
702;238;242;121;land;false;plains;1
703;241;255;232;land;false;plains;1
704;180;237;88;land;true;plains;1
705;227;254;174;land;false;plains;1
706;99;116;221;land;true;plains;1
707;184;223;252;land;false;plains;1
708;194;252;114;land;false;plains;1
709;251;226;171;land;false;plains;1
710;255;235;237;land;false;plains;1
711;250;239;158;land;false;plains;1
712;192;209;253;land;false;plains;1
713;147;48;250;land;false;plains;1
714;238;254;221;land;false;plains;1
715;240;254;200;land;false;plains;1
716;212;249;129;land;false;plains;1
717;43;183;248;land;false;plains;1
718;226;191;73;land;true;plains;1
719;240;131;241;land;true;plains;1
720;235;247;75;land;false;plains;1
721;62;247;26;land;false;plains;1
722;219;254;140;land;false;plains;1
723;232;166;80;land;false;plains;1
724;253;160;153;land;true;plains;1
725;158;216;56;land;false;plains;1
726;220;232;255;land;false;plains;1
727;139;105;255;land;false;plains;1
728;9;249;164;land;true;plains;1
729;116;252;196;land;false;plains;1
730;254;246;185;land;false;plains;1
731;206;255;185;land;false;plains;1
732;178;178;252;land;false;plains;1
733;252;182;143;land;false;plains;1
734;138;182;241;land;false;plains;1
735;250;183;247;land;false;plains;1
736;224;254;254;land;false;plains;1
737;94;161;227;land;false;plains;1
738;252;187;204;land;false;plains;1
739;244;237;160;land;false;plains;1
740;251;161;252;land;false;plains;1
741;229;203;252;land;false;plains;1
742;173;250;158;land;false;plains;1
743;143;251;152;land;false;plains;1
744;172;247;238;land;false;plains;1
745;242;135;95;land;false;plains;1
746;145;233;118;land;false;plains;1
747;174;240;145;land;false;plains;1
748;151;103;239;land;false;plains;1
749;234;255;252;land;false;plains;1
750;155;98;245;land;false;plains;1
751;254;189;168;land;false;plains;1
752;220;160;48;land;false;plains;1
753;199;72;196;land;false;plains;1
754;210;107;237;land;false;plains;1
755;209;242;253;land;false;plains;1
756;165;189;248;land;false;plains;1
757;252;254;255;land;false;plains;1
758;252;93;199;land;false;plains;1
759;150;230;75;land;false;plains;1
760;230;199;253;land;true;plains;1
761;233;207;255;land;false;plains;1
762;218;255;229;land;false;plains;1
763;250;245;255;land;false;plains;1
764;22;254;136;land;false;plains;1
765;236;255;231;land;false;plains;1
766;251;177;222;land;true;plains;1
767;250;227;152;land;false;plains;1
768;174;217;248;land;false;plains;1
769;251;171;253;land;false;plains;1
770;228;217;98;land;false;plains;1
771;247;112;190;land;false;plains;1
772;158;249;243;land;false;plains;1
773;254;235;255;land;false;plains;1
774;234;179;47;land;false;plains;1
775;244;233;255;land;false;plains;1
776;255;237;234;land;false;plains;1
777;203;76;94;land;false;plains;1
778;128;142;252;land;false;plains;1
779;101;183;252;land;false;plains;1
780;186;221;252;land;false;plains;1
781;254;85;179;land;false;plains;1
782;87;236;96;land;false;plains;1
783;243;205;132;land;false;plains;1
784;159;246;161;land;true;plains;1
785;174;157;245;land;false;plains;1
786;61;139;230;land;true;plains;1
787;212;255;203;land;false;plains;1
788;226;35;83;land;false;plains;1
789;144;116;250;land;false;plains;1
790;219;242;255;land;false;plains;1
791;249;252;196;land;false;plains;1
792;236;213;254;land;false;plains;1
793;137;252;206;land;false;plains;1
794;254;226;222;land;true;plains;1
795;253;236;192;land;false;plains;1
796;91;87;229;land;false;plains;1
797;66;199;96;land;false;plains;1
798;225;46;65;land;false;plains;1
799;230;205;254;land;false;plains;1
800;254;122;113;land;false;plains;1
801;223;216;254;land;false;plains;1
802;210;202;253;land;false;plains;1
803;215;226;98;land;false;plains;1
804;60;198;221;land;false;plains;1
805;82;244;83;land;false;plains;1
806;70;80;210;land;false;plains;1
807;236;132;140;land;false;plains;1
808;69;219;223;land;false;plains;1
809;253;235;207;land;false;plains;1
810;31;251;253;land;false;plains;1
811;168;177;247;land;false;plains;1
812;247;166;194;land;false;plains;1
813;229;98;87;land;false;plains;1
814;226;207;254;land;false;plains;1
815;102;236;226;land;false;plains;1
816;254;213;253;land;false;plains;1
817;220;67;131;land;false;plains;1
818;251;215;254;land;false;plains;1
819;253;202;222;land;false;plains;1
820;70;167;211;land;false;plains;1
821;250;255;240;land;false;plains;1
822;226;45;217;land;false;plains;1
